year,electedas,name,party,segment,mandal,area,ward,age,community,edu,electioncat,occupation,sex,tot,votes
2001,MPTC,Anthapu Sreeramireddy,INC,,Narpala,Ganganapalli,,,,,,,,,
2001,MPTC President,Nallapati Umapathi,TDP,,Narpala,Gugudu,,,,,,,,,
2001,MPTC,N Satyanarayana Reddy,INC,,Narpala,Narpala 1,,,,,,,,,
2001,MPTC,Kire Naik,TDP,,O.D.Cheruvu,Kondakamarla  1,,,,,,,,,
2001,MPTC,Kanakanti Ullakka,TDP,,O.D.Cheruvu,T Kuntlapalli,,,,,,,,,
2001,MPTC,Yarla Chinnamma,CPI,,O.D.Cheruvu,Inagalur,,,,,,,,,
2001,MPTC,Malmakula Gurramma,INC,,O.D.Cheruvu,Chintamanipalli,,,,,,,,,
2001,MPTC,Komiri Muneppa,INC,,O.D.Cheruvu,Allapalli,,,,,,,,,
2001,MPTC,Devarabai Laxmi Narayana,INC,,O.D.Cheruvu,Kondakamarla 2,,,,,,,,,
2001,MPTC,Beedireddy Saralamma,TDP,,O.D.Cheruvu,Thangedukunta,,,,,,,,,
2001,MPTC,Bollapalli Ramakrishnamma,TDP,,O.D.Cheruvu,Venkatapuram,,,,,,,,,
2001,MPTC,Nirmalamma,INC,,O.D.Cheruvu,Daburuvaripalli,,,,,,,,,
2001,MPTC,Malaka Aswartha Reddy,INC,,O.D.Cheruvu,Sunnampalli,,,,,,,,,
2001,MPTC President,Akuthotha Vasundara,INC,,O.D.Cheruvu,O D Cheruvu,,,,,,,,,
2001,MPTC,Shaik Hyder Vali,INC,,O.D.Cheruvu,Mittiapalli,,,,,,,,,
2001,MPTC,Untla Raghunath Reddy,TDP,,O.D.Cheruvu,Thippepalli,,,,,,,,,
2001,MPTC,Badri Naik,INC,,Pamidi,Palyam,,,,,,,,,
2001,MPTC,Ramajinamma,INC,,Pamidi,Yeddulapalli,,,,,,,,,
2001,MPTC,Harijanamadlapeda Sunkanna,TDP,,Pamidi,Khaderpeta,,,,,,,,,
2001,MPTC,Jangam Laxmi Devi,INC,,Pamidi,Gajarampalli,,,,,,,,,
2001,MPTC,T Parwathi Bai,INC,,Pamidi,Pamidi 12,,,,,,,,,
2001,MPTC,Javalakera Jaganatharao,BJP,,Pamidi,Pamidi 9,,,,,,,,,
2001,MPTC,Thunga Nagappa,INC,,Pamidi,Ramagiri,,,,,,,,,
2001,MPTC,B Guru Das,TDP,,Pamidi,Venkarajukalva,,,,,,,,,
2001,MPTC,Laxmi Devi,TDP,,Pamidi,G Kottala,,,,,,,,,
2001,MPTC,B Sulochanamma,INC,,Pamidi,Pamidi 13,,,,,,,,,
2001,MPTC,Yaparla Ranga Reddy,INC,,Pamidi,Ramarajupalli,,,,,,,,,
2001,MPTC President,N V S Vasundhara Devi,INC,,Pamidi,Pamidi 10,,,,,,,,,
2001,MPTC,B Srinivas Reddy,TDP,,Pamidi,Pamidi 11,,,,,,,,,
2001,MPTC President,Laxmi Devamma,INC,,Parigi,Parigi Iii,,,,,,,,,
2001,MPTC,T Govindappa,INC,,Parigi,Parigi Ii,,,,,,,,,
2001,MPTC,Pujanna,INC,,Parigi,Moda  I,,,,,,,,,
2001,MPTC,Rajeswari,TDP,,Parigi,Seegipally,,,,,,,,,
2001,MPTC,G Ashvathappa,TDP,,Parigi,Utakur,,,,,,,,,
2001,MPTC,Venkampalli Srinivasulu,INC,,Parigi,Kodigenahalli  1,,,,,,,,,
2001,MPTC,Nagarthnamma,TDP,,Parigi,Narsapuram,,,,,,,,,
2001,MPTC,R Indiramma,TDP,,Parigi,Sasanakota,,,,,,,,,
2001,MPTC,Jayamma,IND,,Parigi,Sirekolam,,,,,,,,,
2001,MPTC,B Babi Reddy,TDP,,Parigi,Beechiganipally,,,,,,,,,
2001,MPTC,P Venkata Reddy,INC,,Parigi,Parigi I,,,,,,,,,
2001,MPTC,Ashwarthanarayana,TDP,,Parigi,Moda Ii,,,,,,,,,
2001,MPTC,C B Ravindra,INC,,Parigi,Kodiganahalli Ii,,,,,,,,,
2001,MPTC,T Nagarathna,INC,,Peddapappur,Muchukota,,,,,,,,,
2001,MPTC,Chinna Pullaiah,INC,,Peddapappur,Peddayekkalur,,,,,,,,,
2001,MPTC,Kondamla Sarojam,TDP,,Peddapappur,Peddapappur,,,,,,,,,
2001,MPTC,N Narayana Swamy,INC,,Peddapappur,K Narasapuram,,,,,,,,,
2001,MPTC,Punja Subbaiah,TDP,,Peddapappur,Kummetha,,,,,,,,,
2001,MPTC,U Runminamma,INC,,Peddapappur,Ammalladinne,,,,,,,,,
2001,MPTC President,K Sai Mohan,INC,,Peddapappur,Somanapalli,,,,,,,,,
2001,MPTC,G Chinna Obulesu Reddy,TDP,,Peddapappur,Thabjila,,,,,,,,,
2001,MPTC,J C Chintharanjan Reddy,TDP,,Peddapappur,Jutur,,,,,,,,,
2001,MPTC,H Lakshmi Narayanamma,TDP,,Peddavadugur,Penakalapadu,,,,,,,,,
2001,MPTC,R Yellappa,CPI,,Peddavadugur,Peddavadugur,,,,,,,,,
2001,MPTC,Pothula Kamalamma,TDP,,Peddavadugur,Virupapuram,,,,,,,,,
2001,MPTC,B Peddaranganna,INC,,Peddavadugur,Chitrachedu,,,,,,,,,
2001,MPTC,Kuruba Subbanna,INC,,Peddavadugur,Kristipadu,,,,,,,,,
2001,MPTC,Smt P Noorjahan,TDP,,Peddavadugur,Medimakulapalli,,,,,,,,,
2001,MPTC,P Nageswaramma,IND,,Peddavadugur,Gooty-anantapur,,,,,,,,,
2001,MPTC,M Jayalakshmi,TDP,,Peddavadugur,Mallenipalli,,,,,,,,,
2001,MPTC,C Vijayabhaskar Reddy,INC,,Peddavadugur,Appecherla,,,,,,,,,
2001,MPTC President,Smt M K Lakshmi Bai,TDP,,Peddavadugur,Dimmagudi,,,,,,,,,
2001,MPTC,Chittemreddy Rajasekhar Reddy,TDP,,Peddavadugur,Ravuludiki,,,,,,,,,
2001,MPTC,Subbe Naik,TDP,,Penukonda,Nagalur,,,,,,,,,
2001,MPTC,M P Muthyalamma,TDP,,Penukonda,Venkatareddipalli,,,,,,,,,
2001,MPTC,Ramanjanappa,TDP,,Penukonda,Mavatur,,,,,,,,,
2001,MPTC,Ediga Renukamma,TDP,,Penukonda,Duddebanda,,,,,,,,,
2001,MPTC,G B Murlidhar,TDP,,Penukonda,Konapuram,,,,,,,,,
2001,MPTC,B Meenakshamma,TDP,,Penukonda,Penukonda 4,,,,,,,,,
2001,MPTC,Talari Anjinappa,INC,,Penukonda,Settipalli,,,,,,,,,
2001,MPTC President,G Alliveli,TDP,,Penukonda,Penukonda 1,,,,,,,,,
2001,MPTC,Yasodamma,TDP,,Penukonda,Munimadugu,,,,,,,,,
2001,MPTC,A Mahammd Khan,TDP,,Penukonda,Penukonda 2,,,,,,,,,
2001,MPTC,C N Sreedhar,TDP,,Penukonda,Penukonda 3,,,,,,,,,
2001,MPTC,K P Pushpalatha,TDP,,Penukonda,Ramapuram,,,,,,,,,
2001,MPTC,Manchineela Venkata Ramudu,TDP,,Penukonda,Guttur,,,,,,,,,
2001,MPTC,Katla Chinna Lakshmamma,INC,,Putlur,Charlopalli,,,,,,,,,
2001,MPTC,N Srinivasulu,INC,,Putlur,Guruguchinthalapalli,,,,,,,,,
2001,MPTC,Lakshmi Devi,INC,,Putlur,Kadavakallu,,,,,,,,,
2001,MPTC,T Kullayappa,TDP,,Putlur,Surepalli,,,,,,,,,
2001,MPTC,Beduduri Nagalakshmamma,INC,,Putlur,Kummanamala,,,,,,,,,
2001,MPTC,Pydipa Saraswathi,INC,,Putlur,Yellutla,,,,,,,,,
2001,MPTC President,Bhumireddy Ramachandrareddy,INC,,Putlur,Putlur,,,,,,,,,
2001,MPTC,Ambati Venkataramanareddy,INC,,Putlur,Sanagalagudur,,,,,,,,,
2001,MPTC,Ambati Ramachandra Reddy,TDP,,Putlur,S Vengannapalli,,,,,,,,,
2001,MPTC,Kamburam Krishna Reddy,INC,,Putlur,Maddipalli,,,,,,,,,
2001,MPTC,P Srinivasulu Naik,TDP,,Puttaparthi,Pedapalli,,,,,,,,,
2001,MPTC,H Ganganna,INC,,Puttaparthi,Jagarajupalli,,,,,,,,,
2001,MPTC,Besta Laxmi Devamma,TDP,,Puttaparthi,Nidimamidi,,,,,,,,,
2001,MPTC,Murari Veera Narappa,TDP,,Puttaparthi,Veengalammacheruvu,,,,,,,,,
2001,MPTC,Kogiri Kesava,INC,,Puttaparthi,Enumulapalli,,,,,,,,,
2001,MPTC,Goduru Chennamma,TDP,,Puttaparthi,Puttaparthi 2,,,,,,,,,
2001,MPTC,K.Nagamani,INC,,Puttaparthi,Rachuvaripalli,,,,,,,,,
2001,MPTC,K P Ratnamma,TDP,,Puttaparthi,Amagondapalyam,,,,,,,,,
2001,MPTC,B.Bayyanna,INC,,Puttaparthi,Puttaparthi 1,,,,,,,,,
2001,MPTC,Pardhasarthi Reddi Beedupalli,INC,,Puttaparthi,Bramhanapalli,,,,,,,,,
2001,MPTC President,Obula Reddibeedupalli,INC,,Puttaparthi,Beedupalli,,,,,,,,,
2001,MPTC,Manda Gangamma,TDP,,Ramagiri,Peruru 1,,,,,,,,,
2001,MPTC,Marenna,TDP,,Ramagiri,Pereru 2,,,,,,,,,
2001,MPTC,B Parvathi,TDP,,Ramagiri,Ramagiri,,,,,,,,,
2001,MPTC,Kotte Balanarasimhudu,TDP,,Ramagiri,Kuntimaddi,,,,,,,,,
2001,MPTC,B C Bommaiah,TDP,,Ramagiri,Motor Chinthalapally,,,,,,,,,
2001,MPTC,Suguna,TDP,,Ramagiri,Naganakota,,,,,,,,,
2001,MPTC President,Bandaru Linganna,TDP,,Ramagiri,Ganthimarri,,,,,,,,,
2001,MPTC,K Varadappa,TDP,,Ramagiri,Polepally,,,,,,,,,
2001,MPTC,Peddanna,INC,,Rapthadu,Gondireddipalli,,,,,,,,,
2001,MPTC,A Nirmalamma,INC,,Rapthadu,Palacherla,,,,,,,,,
2001,MPTC President,Chennamma,INC,,Rapthadu,Rapthadu,,,,,,,,,
2001,MPTC,D Yellamma,INC,,Rapthadu,Parasannayapalli,,,,,,,,,
2001,MPTC,Narayanamma,INC,,Rapthadu,Hampapuram,,,,,,,,,
2001,MPTC,Y Swarajalakshmi,INC,,Rapthadu,M Bandameedapalli,,,,,,,,,
2001,MPTC,G Krishna Reddy,INC,,Rapthadu,Gandlaparthi,,,,,,,,,
2001,MPTC,S Venkata Reddy,INC,,Rapthadu,Bommeparthi,,,,,,,,,
2001,MPTC,P Kadirappa,INC,,Rapthadu,Marur,,,,,,,,,
2001,MPTC,Anjinamma,INC,,Rayadurg,Gramadatla,,,,,,,,,
2001,MPTC,Bheemappa,INC,,Rayadurg,Mallapuram,,,,,,,,,
2001,MPTC,Suseelamma,TDP,,Rayadurg,B N Halli,,,,,,,,,
2001,MPTC President,Kumaraswamy,INC,,Rayadurg,Junjurampalli,,,,,,,,,
2001,MPTC,K.Peddajandhara Naidu,INC,,Rayadurg,Veparalla,,,,,,,,,
2001,MPTC,Dokku Muthappa,INC,,Rayadurg,Chadam,,,,,,,,,
2001,MPTC,Kuruba Saraswathi,INC,,Rayadurg,Vadrahonnur,,,,,,,,,
2001,MPTC,G.Thippareddi,INC,,Rayadurg,Udegolam,,,,,,,,,
2001,MPTC,Erranna,TDP,,Rayadurg,D-kondapuram,,,,,,,,,
2001,MPTC,M Muthyalamma,TDP,,Roddam,Cholemarri,,,,,,,,,
2001,MPTC,G Anjaneyulu,TDP,,Roddam,Thurakalapatnam,,,,,,,,,
2001,MPTC,Gowni Padnavathamma,INC,,Roddam,Kogira,,,,,,,,,
2001,MPTC,K Chenna Kesavulu,TDP,,Roddam,Roddam 2,,,,,,,,,
2001,MPTC,S Subbarayappa,TDP,,Roddam,Dodagatta,,,,,,,,,
2001,MPTC,B Hanumanthaiah,INC,,Roddam,Nally,,,,,,,,,
2001,MPTC,G Tulasamma,TDP,,Roddam,Peddamanthur,,,,,,,,,
2001,MPTC,Vadla Rajamma,TDP,,Roddam,R Locherla,,,,,,,,,
2001,MPTC,Kithuru Ranganna,TDP,,Roddam,M Kothapalli,,,,,,,,,
2001,MPTC,P Chandra Mouli,TDP,,Roddam,Roddam 1,,,,,,,,,
2001,MPTC,D Srinivasulu,TDP,,Roddam,Kalipi,,,,,,,,,
2001,MPTC President,U Chalapathi,TDP,,Roddam,Naranagepalli,,,,,,,,,
2001,MPTC,Gangamma,INC,,Rolla,Gudduguriki,,,,,,,,,
2001,MPTC President,Latha,INC,,Rolla,Rolla 1,,,,,,,,,
2001,MPTC,Sakamma,INC,,Rolla,Rolla 2,,,,,,,,,
2001,MPTC,Eliyappa,INC,,Rolla,Ratnagiri,,,,,,,,,
2001,MPTC,Era Kammanna,INC,,Rolla,M Rayapuram,,,,,,,,,
2001,MPTC,Sivamma,INC,,Rolla,B G Halli 1,,,,,,,,,
2001,MPTC,H Rangaraju,INC,,Rolla,B G Halli 2,,,,,,,,,
2001,MPTC,Devaraju V,INC,,Rolla,Dodderi,,,,,,,,,
2001,MPTC,Ramappa,INC,,Rolla,Kaki,,,,,,,,,
2001,MPTC,Hanumakka,INC,,Settur,Cherlopalli,,,,,,,,,
2001,MPTC,K.Narayanappa,INC,,Settur,Settur,,,,,,,,,
2001,MPTC,Kariyamma,INC,,Settur,Chintarlapalli,,,,,,,,,
2001,MPTC President,B.Ramabheemappa,INC,,Settur,Yatakal,,,,,,,,,
2001,MPTC,K.Ramachari,IND,,Settur,Lakshmampalli,,,,,,,,,
2001,MPTC,A.Narasamma,CPI,,Settur,Mulakaledu 1,,,,,,,,,
2001,MPTC,K.Satyavathi,INC,,Settur,Khyrevu,,,,,,,,,
2001,MPTC,Thalari Raja Sekhar,INC,,Settur,Bachehalli,,,,,,,,,
2001,MPTC,K.Athaulla,INC,,Settur,Mulakaledu 2,,,,,,,,,
2001,MPTC,Kondamma,BJP,,Singanamala,Kallumadi,,,,,,,,,
2001,MPTC President,Adi Narayana,BJP,,Singanamala,Ullikallu,,,,,,,,,
2001,MPTC,Bedala Nagalaxmamma,INC,,Singanamala,Chakrayapeta,,,,,,,,,
2001,MPTC,Atte Pedda Hanumanthu,TDP,,Singanamala,Sodanapalli,,,,,,,,,
2001,MPTC,Mutyala Laxmi Narayana Reddy,INC,,Singanamala,Salakamcheruvu,,,,,,,,,
2001,MPTC,Kadagandla Ramakka,BJP,,Singanamala,Rachupalli,,,,,,,,,
2001,MPTC,Kasireddy Visalamma,INC,,Singanamala,Akuledu,,,,,,,,,
2001,MPTC,Tarimela Madhusudhana Reddy,INC,,Singanamala,Peravali,,,,,,,,,
2001,MPTC,Chakala Pedda Venkatesu,TDP,,Singanamala,Singanamala,,,,,,,,,
2001,MPTC,Gopinatha Reddy,BJP,,Singanamala,Tarimala,,,,,,,,,
2001,MPTC,D Krishna Reddy,TDP,,Singanamala,Narsapuram(west),,,,,,,,,
2001,MPTC,Nagaratnamma,TDP,,Somandepalli,Chalakuru,,,,,,,,,
2001,MPTC,A Anjaneyulu,TDP,,Somandepalli,Challapalli,,,,,,,,,
2001,MPTC,Vijayamma,TDP,,Somandepalli,Nadimpalli,,,,,,,,,
2001,MPTC President,Giddaluru Varadappa,TDP,,Somandepalli,Somandepalli 1,,,,,,,,,
2001,MPTC,D R Fakruddin,TDP,,Somandepalli,Magecheruvu,,,,,,,,,
2001,MPTC,D Varalakshmi,TDP,,Somandepalli,Naginayanicheruvu,,,,,,,,,
2001,MPTC,Kurshid Bhanu,TDP,,Somandepalli,Thungodu,,,,,,,,,
2001,MPTC,K Narayana,TDP,,Somandepalli,Somandepalli 2,,,,,,,,,
2001,MPTC,Kuruba Gangappa,TDP,,Somandepalli,Mandli,,,,,,,,,
2001,MPTC,Venkatappa,TDP,,Somandepalli,Gudipalli,,,,,,,,,
2001,MPTC,Pakkirugalla Nagalakshmi,INC,,Tadimarri,Tadimarri,,,,,,,,,
2001,MPTC,J Yesayya,TDP,,Tadimarri,Narasimpalli,,,,,,,,,
2001,MPTC,Chilla Narayanamma,INC,,Tadimarri,Chillakondapalli,,,,,,,,,
2001,MPTC,S Kulyappa,INC,,Tadimarri,M Agraharam,,,,,,,,,
2001,MPTC,Gandla Sreeramulu,IND,,Tadimarri,Dadithota,,,,,,,,,
2001,MPTC,Martati Yengamma,IND,,Tadimarri,Pinnadari,,,,,,,,,
2001,MPTC,Vadi Gopal Reddy,INC,,Tadimarri,Kunukuntla,,,,,,,,,
2001,MPTC,Chimmili Ramanjaineylu,INC,,Tadimarri,C C Revu,,,,,,,,,
2001,MPTC,Pattal Chandrasekhara Reddy,INC,,Tadimarri,Peddakotla,,,,,,,,,
2001,MPTC,Arakatavemula Kullayamma,TDP,,Tadipatri,Aluru,,,,,,,,,
2001,MPTC,Narayana,TDP,,Tadipatri,Bhogasamudram,,,,,,,,,
2001,MPTC,Shirolla Narayanamma,TDP,,Tadipatri,Sajjaladinne,,,,,,,,,
2001,MPTC,Thirumala Nagabhushanam,TDP,,Tadipatri,Chinnapolamada,,,,,,,,,
2001,MPTC,Channa Rama Govindu,TDP,,Tadipatri,Gannavaripalli,,,,,,,,,
2001,MPTC,J Mahaboob Basha,INC,,Tadipatri,Brahmanapalli,,,,,,,,,
2001,MPTC,Sangati Lalithamma,INC,,Tadipatri,Diguvapalli,,,,,,,,,
2001,MPTC,Rama Devi,IND,,Tadipatri,Urichinthala,,,,,,,,,
2001,MPTC President,Yarrappareddigari Sunki Reddy,INC,,Tadipatri,Bondaladinne,,,,,,,,,
2001,MPTC,Peddakotla Vasudeva Reddy,INC,,Tadipatri,Chukkalur,,,,,,,,,
2001,MPTC,G Ramakrishna Reddy,INC,,Tadipatri,Yerraguntapalli,,,,,,,,,
2001,MPTC,Indravath H Naik,INC,,Talupula,Edulakuntlapalli,,,,,,,,,
2001,MPTC,Udagala Ramachandara,BJP,,Talupula,Kurli,,,,,,,,,
2001,MPTC,Aluri Mushkinamma,INC,,Talupula,Vepamanipeta,,,,,,,,,
2001,MPTC,Satarla China Ganganna,TDP,,Talupula,Udumulakurthi,,,,,,,,,
2001,MPTC,Bathala Narayana,TDP,,Talupula,Obulareddipalli,,,,,,,,,
2001,MPTC President,Koduru Vijayalaxmi,TDP,,Talupula,Lakkasamudram,,,,,,,,,
2001,MPTC,Parigisetti Venkatalaxmamma,TDP,,Talupula,Peddannavaripalli,,,,,,,,,
2001,MPTC,Gorla Prameelamma,TDP,,Talupula,Nutanakalva,,,,,,,,,
2001,MPTC,O.Sudhir Reddi,TDP,,Talupula,Odulapalli,,,,,,,,,
2001,MPTC,Eddula Gopal,IND,,Talupula,Talupula 1,,,,,,,,,
2001,MPTC,Thota Narayanareddi,INC,,Talupula,Talupula 2,,,,,,,,,
2001,MPTC,Bhuksa Seena Naik,INC,,Tanakal,Kotapalli,,,,,,,,,
2001,MPTC,Buddella Umadevi,INC,,Tanakal,Bonthalapalli,,,,,,,,,
2001,MPTC,B Pullolla Ravindra,INC,,Tanakal,Tanakal  Iii,,,,,,,,,
2001,MPTC President,N Lakshmi Narasamma,TDP,,Tanakal,Kokkanti Ii (rachanepalli),,,,,,,,,
2001,MPTC,Srivelu Hasan Sab,INC,,Tanakal,Ethodu,,,,,,,,,
2001,MPTC,Korukuri Ramanappa,INC,,Tanakal,Tanakal I,,,,,,,,,
2001,MPTC,Beegala Nagamallappa,INC,,Tanakal,Cheekatimanipalli,,,,,,,,,
2001,MPTC,Yerrapalli Rajeshwaramma,TDP,,Tanakal,Tavalam,,,,,,,,,
2001,MPTC,D Pedda Lalithamma,TDP,,Tanakal,K Mallireddipalli,,,,,,,,,
2001,MPTC,Eddula Aswarthamma,TDP,,Tanakal,Korthikota,,,,,,,,,
2001,MPTC,Kadapala Narsimha Reddy,INC,,Tanakal,Tankal Ii,,,,,,,,,
2001,MPTC,Mude Sriramulu Naik,TDP,,Tanakal,Ganenaik Thanda,,,,,,,,,
2001,MPTC,Palavaru Chandra,INC,,Tanakal,T Sadam,,,,,,,,,
2001,MPTC,B Sulochanamma,TDP,,Tanakal,Kokkanti I,,,,,,,,,
2001,MPTC,Megavath Kale Naik,TDP,,Uravakonda,Shaiksanipalli,,,,,,,,,
2001,MPTC,Mastanappa Gari Erramma,TDP,,Uravakonda,Raketla,,,,,,,,,
2001,MPTC,H Mekala Vannurappa,TDP,,Uravakonda,Peddakowkuntla 1,,,,,,,,,
2001,MPTC,Madiga Naganna,TDP,,Uravakonda,Peddakowkuntla 2,,,,,,,,,
2001,MPTC,Dasari Jaya Laxmi,TDP,,Uravakonda,Chinna Mustur,,,,,,,,,
2001,MPTC,Nimbagal Govindamma,TDP,,Uravakonda,Nerimatla,,,,,,,,,
2001,MPTC,Aluru Guru Siddappa,TDP,,Uravakonda,Amidala 1,,,,,,,,,
2001,MPTC,P Vannurappa,INC,,Uravakonda,Budagavi,,,,,,,,,
2001,MPTC,Adoni Boya Gurudas,TDP,,Uravakonda,Nimbagal,,,,,,,,,
2001,MPTC,Chidarapadu Sunkanna,TDP,,Uravakonda,Uravakonda 2,,,,,,,,,
2001,MPTC President,Madineni Chandrakala,TDP,,Uravakonda,Uravakonda 3,,,,,,,,,
2001,MPTC,Erramma,TDP,,Uravakonda,Uravakonda 5,,,,,,,,,
2001,MPTC,E Girijamma,TDP,,Uravakonda,Uravakonda 7,,,,,,,,,
2001,MPTC,Veluri Padmavathi,TDP,,Uravakonda,Amidala 2,,,,,,,,,
2001,MPTC,Chinnapolu Vannur Swamy,TDP,,Uravakonda,Lathavaram,,,,,,,,,
2001,MPTC,Kondeti Laxmanna,TDP,,Uravakonda,Mopidi,,,,,,,,,
2001,MPTC,Magbool,INC,,Uravakonda,Uravakonda 1,,,,,,,,,
2001,MPTC,S Venkateswara,IND,,Uravakonda,Uravakonda 4,,,,,,,,,
2001,MPTC,Chintha Venkataiah,IND,,Uravakonda,Uravakonda 6,,,,,,,,,
2001,MPTC,Bassi Muni,INC,,Vajrakarur,Thatrakal,,,,,,,,,
2001,MPTC,Sake Dhanamma,INC,,Vajrakarur,Konakondla 2,,,,,,,,,
2001,MPTC,Pamidi Anjanaiah,TDP,,Vajrakarur,Vajrakarur 1,,,,,,,,,
2001,MPTC,G Lakshmikanthamma,INC,,Vajrakarur,Gulapalem,,,,,,,,,
2001,MPTC,Besta Sunkamma,TDP,,Vajrakarur,P C Pyapalli,,,,,,,,,
2001,MPTC,P Srinivasulu Naidu,TDP,,Vajrakarur,Pandikunta,,,,,,,,,
2001,MPTC,Sirivaram Rajendra Prasad,INC,,Vajrakarur,Gadehothur,,,,,,,,,
2001,MPTC,Narayanappa,INC,,Vajrakarur,Chabala,,,,,,,,,
2001,MPTC,Daruru Kamalamma,TDP,,Vajrakarur,Chayapuram,,,,,,,,,
2001,MPTC,T Vara Lakshmi,TDP,,Vajrakarur,Vajrakarur 2,,,,,,,,,
2001,MPTC,Ramavath Sanenaik,INC,,Vajrakarur,Venkatampalli,,,,,,,,,
2001,MPTC President,Ramachandra,INC,,Vajrakarur,Konakondla 1,,,,,,,,,
2001,MPTC,P Narasimha Reddy,TDP,,Vajrakarur,Ragulapadu,,,,,,,,,
2001,MPTC,Harijan Chinna Beemakka,TDP,,Vidapanakal,Gadekal,,,,,,,,,
2001,MPTC,Bommaiahgari Hemavathi,TDP,,Vidapanakal,Palthur 1,,,,,,,,,
2001,MPTC,Kuruba Parvathamma,TDP,,Vidapanakal,Undabanda,,,,,,,,,
2001,MPTC,Jinka Lakshmi Devi,TDP,,Vidapanakal,V Kothakota,,,,,,,,,
2001,MPTC President,Dasari Renuka,TDP,,Vidapanakal,Hanchanahal,,,,,,,,,
2001,MPTC,Bangaru Yerriswamy,INC,,Vidapanakal,Havaligi,,,,,,,,,
2001,MPTC,Jogi Yerriswamy,TDP,,Vidapanakal,Vidapanakal,,,,,,,,,
2001,MPTC,P Shakuntala,INC,,Vidapanakal,Karakamukkala,,,,,,,,,
2001,MPTC,Thimmapuram Vasundaramma,TDP,,Vidapanakal,Veligonda,,,,,,,,,
2001,MPTC,Gutla Venkatesulu,TDP,,Vidapanakal,Donekal,,,,,,,,,
2001,MPTC,Modupalli Ramanjaneyulu,IND,,Vidapanakal,Kottalapalli,,,,,,,,,
2001,MPTC,Madiga Yannappa,TDP,,Vidapanakal,Palthur 2,,,,,,,,,
2001,MPTC,Rayala Narayana Swamy,TDP,,Vidapanakal,Poliki,,,,,,,,,
2001,MPTC,Goggira Balakka,INC,,Yadiki,C Lakshmampalli,,,,,,,,,
2001,MPTC,Nallabothula Lakshminarayana,INC,,Yadiki,Chandana,,,,,,,,,
2001,MPTC,Gunda Venkatamma,CPI,,Yadiki,Yadiki 2,,,,,,,,,
2001,MPTC,Goddumarri Dhanalakshmi,INC,,Yadiki,Yadiki 3,,,,,,,,,
2001,MPTC,Pusa Sanjanna,CPI,,Yadiki,Thutrallapalli,,,,,,,,,
2001,MPTC,Mande Venkatareddy,INC,,Yadiki,P Vengannapalli,,,,,,,,,
2001,MPTC,Polamada Ramakrishna,TDP,,Yadiki,Boyareddypalli,,,,,,,,,
2001,MPTC,Lakshmi Devi V,INC,,Yadiki,Bogalakatta,,,,,,,,,
2001,MPTC,Madda Nagalakhsmamma,TDP,,Yadiki,Gudipadu,,,,,,,,,
2001,MPTC,Madala Murali Naidu,INC,,Yadiki,Rayalacheruvu,,,,,,,,,
2001,MPTC President,Bala Ravikishore,INC,,Yadiki,Yadiki 1,,,,,,,,,
2001,MPTC,Orekanti Lakshmi Reddy,INC,,Yadiki,Yadiki 4 (pinnepalli),,,,,,,,,
2001,MPTC,Madasu Kamalamma,INC,,Yellanur,Yellanur 2,,,,,,,,,
2001,MPTC,Nasolla Anjineyulu,INC,,Yellanur,Boppepalli,,,,,,,,,
2001,MPTC,Dasari Nagamunemma,INC,,Yellanur,Yellanur 1,,,,,,,,,
2001,MPTC,Narayanagari Ramachandrudu,INC,,Yellanur,Chilamakur,,,,,,,,,
2001,MPTC,Pedda Nagaiah,INC,,Yellanur,Bukkapuram,,,,,,,,,
2001,MPTC,Puchi Nagamma,INC,,Yellanur,Goddumarri,,,,,,,,,
2001,MPTC,Vennapusa Lakshmi Kanthammma,INC,,Yellanur,Vennapusapalli,,,,,,,,,
2001,MPTC,Kondala Naidu,INC,,Yellanur,Kallur,,,,,,,,,
2001,MPTC President,Kethi Reddy Peda Reddy,INC,,Yellanur,Chinthakayamanda,,,,,,,,,
2001,MPTC,Kasi Reddy Subbareddy,INC,,Yellanur,Vemulapalli,,,,,,,,,
2006,MPTC,Ammajamma,TDP,,Agali,Agali 1,,26.0,,10th,BCW,,F,,
2006,MPTC,Vanajakshamma,INC,,Agali,Agali 2,,41.0,,Intermediate,URW,Cultivation,F,,
2006,MPTC,Seetharamappa,TDP,,Agali,Inagalore,,61.0,,5TH,,Cultivation,M,,
2006,MPTC,Hanumakka,TDP,,Agali,Kodipalli,,49.0,,,SCW,Cultivation,F,,
2006,MPTC,Nirmala,TDP,,Agali,Madhudi,,39.0,,Intermediate,BCW,,F,,
2006,MPTC,Lakshmamma,INC,,Agali,Narasambudi,,21.0,,,URG,,F,,
2006,MPTC President,Gangamma,INC,,Agali,P.Byadigera,,41.0,,3rd,URG,Cultivation,F,,
2006,MPTC,Jayamma,INC,,Agali,R.G.Halli,,32.0,,10TH,URW,Cultivation,F,,
2006,MPTC,Eranna,INC,,Agali,Ravudi,,64.0,,4th,SCG,Cultivation,M,,
2006,MPTC,Lunjala Ravi,INC,,Amadagur,Amadagur,,31.0,MALA,SSC PASS,SC,CULTIVATION,M,,
2006,MPTC President,G.Narendra Reddy,TDP,,Amadagur,Chinaganipalli,,29.0,KAPU,SSC PASS,UR,CULTIVATION,M,,
